_period_id,_team_id,_player_id,Passes,Successful_passes,Unsuccessful_passes,Crosses,Successful_crosses,Unsuccessful_crosses,Long_passes,Long_passes_won,Long_passes_lost,Aerial,Aerial_won,Aerial_lost,Ground_duels,Ground_duels_won,Ground_duels_lost,Free_kicks,Fouls,Fouls_won,Fouls_conceded,Corners,Corners_successful,Corners_unsuccessful,Interceptions,Tackles_won_with_possession,Tackles_won_without_possession,Tackle_lost_Challenge,Saves,Outfielder_saves,Cross_claim_(gk),Clearance_won,Clearance_lost,Headed_clearance_won,Headed_clearance_lost,Shots,Shots_on_target,Shots_off_target,Goals,Goals_from_open_play,Goals_from_set_play,Goals_from_penalty,Own_goals,Successful_take_on_dribble,Unsuccessful_take_on_dribble,Penalty_conceeded,Yellow_card,Red_card,Total_touches,Turnovers,Ball_recoveries,Pass_direction,PlayerType
1,9197,249074,15,9,6,0,0,0,0,0,0,1,0,1,3,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,0,0,103.13240312354819,Midfielder
1,9197,249076,10,8,2,0,0,0,1,0,1,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,12,0,0,234.91269600363748,Striker
1,9197,249077,15,7,8,0,0,0,1,0,1,2,1,1,5,3,2,0,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,26,0,0,240.64227395494575,Striker
2,6636,114251,17,11,6,1,0,1,0,0,0,0,0,0,4,2,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,25,0,0,192.89579102737716,Midfielder
2,6636,114254,3,3,0,0,0,0,0,0,0,0,0,0,4,3,1,2,2,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,206.26480624709637,MidfielderSubstitute
2,6636,114255,6,3,3,1,0,1,1,0,1,0,0,0,3,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,108.86198107485642,MidfielderSubstitute
2,6636,114258,14,7,7,0,0,0,3,0,3,2,2,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,112.29972784564134,Defender
2,6636,114259,17,12,5,0,0,0,3,2,1,3,0,3,8,4,4,1,5,3,2,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,171.88733853924697,Midfielder
2,6636,114262,8,3,5,0,0,0,7,2,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,5.729577951308232,Goalkeeper
2,6636,156760,9,7,2,0,0,0,0,0,0,1,0,1,3,1,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,14,0,0,,Midfielder
2,6636,164591,16,13,3,0,0,0,3,2,1,3,2,1,2,1,1,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,24,0,0,232.0479070279834,Midfielder
2,6636,420586,15,7,8,0,0,0,5,1,4,1,0,1,7,4,3,1,1,0,1,0,0,0,0,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,0,0,338.0450991271857,Defender
2,6636,421767,6,4,2,2,0,2,0,0,0,4,0,4,5,3,2,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,18,0,0,91.67324722093171,ForwardSubstitute
2,6636,425167,9,6,3,1,0,1,0,0,0,0,0,0,5,1,4,1,0,0,0,0,0,0,1,0,0,4,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,0,,Defender
2,6636,425168,4,2,2,1,0,1,3,1,2,1,0,1,4,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13,0,0,,Midfielder
2,6636,425169,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Striker
2,6636,428057,15,11,4,0,0,0,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,22,0,0,240.64227395494575,Defender
2,9197,160016,11,9,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,244.46199258915124,Midfielder
2,9197,189528,22,14,8,2,0,2,5,1,4,1,1,0,5,3,2,1,1,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,0,0,171.88733853924697,Defender
2,9197,213375,18,16,2,0,0,0,0,0,0,0,0,0,4,2,2,0,2,0,2,0,0,0,1,1,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,26,0,0,158.79116036482816,Midfielder
2,9197,249048,13,7,6,0,0,0,4,0,4,2,2,0,2,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,286.4788975654116,Defender
2,9197,249064,4,0,4,0,0,0,4,0,4,0,0,0,2,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,177.6169164905552,Goalkeeper
2,9197,249068,10,7,3,0,0,0,3,1,2,2,2,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,332.31552117587745,Defender
2,9197,249070,24,24,0,0,0,0,2,2,0,0,0,0,10,4,6,3,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,4,3,0,0,0,45,0,0,217.72396214971283,Midfielder
2,9197,249071,17,10,7,0,0,0,0,0,0,0,0,0,6,5,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,34,0,0,332.31552117587745,Defender
2,9197,249074,19,16,3,0,0,0,2,1,1,7,4,3,10,6,4,0,2,2,0,0,0,0,2,4,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,33,0,0,97.40282517223994,Midfielder
2,9197,249075,9,7,2,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,1,0,0,0,0,0,0,0,0,15,0,0,,ForwardSubstitute
2,9197,249076,4,4,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,240.64227395494575,Striker
2,9197,249077,14,9,5,0,0,0,2,1,1,3,1,2,8,4,4,0,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,21,0,0,272.154952687141,Striker
2,9197,249078,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,126.05071492878113,ForwardSubstitute
2,9197,249079,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,20.05352282957881,ForwardSubstitute
