_period_id,_team_id,_player_id,Passes,Successful_passes,Unsuccessful_passes,Crosses,Successful_crosses,Unsuccessful_crosses,Long_passes,Long_passes_won,Long_passes_lost,Aerial,Aerial_won,Aerial_lost,Ground_duels,Ground_duels_won,Ground_duels_lost,Free_kicks,Fouls,Corners,Corners_successful,Corners_unsuccessful,Interceptions,Tackles_won_with_possession,Tackles_won_without_possession,Tackle_lost_Challenge,Saves,Outfielder_saves,Cross_claim_(gk),Clearance_won,Clearance_lost,Headed_clearance_won,Headed_clearance_lost,Shots,Shots_on_target,Shots_off_target,Goals,Goals_from_open_play,Goals_from_set_play,Goals_from_penalty,Own_goals,Successful_take_on_dribble,Unsuccessful_take_on_dribble,Penalty_conceeded,Yellow_card,Red_card,Total_touches,Turnovers,Ball_recoveries,Pass_direction,PlayerType
1,9196,225763,11,8,3,3,1,2,3,0,3,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,21,0,2,194.8056503444799,Midfielder
1,9196,240169,20,12,8,1,0,1,0,0,0,0,0,0,3,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,26,0,2,175.16138308285164,Midfielder
2,6245,97099,7,5,2,0,0,0,5,3,2,0,0,0,2,2,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,219.63382146681556,Goalkeeper
2,6245,97105,19,17,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,25,0,2,188.1211427346203,Defender
2,6245,97107,12,8,4,0,0,0,2,0,2,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,18,0,1,73.33859777674536,Defender
2,6245,97115,4,2,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,355.2338329811104,ForwardSubstitute
2,6245,98835,18,14,4,0,0,0,3,0,3,1,1,0,3,2,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,34.3774677078494,Defender
2,6245,100978,13,8,5,0,0,0,0,0,0,1,0,1,8,5,3,0,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,26,0,2,107.42958658702933,Striker
2,6245,164900,15,10,5,2,0,2,1,0,1,0,0,0,13,8,5,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,4,0,0,0,36,0,0,151.83381570966816,Midfielder
2,6245,164901,16,12,4,0,0,0,0,0,0,4,3,1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,196.23804483230697,Striker
