_period_id,_team_id,_player_id,Passes,Successful_passes,Unsuccessful_passes,Crosses,Successful_crosses,Unsuccessful_crosses,Long_passes,Long_passes_won,Long_passes_lost,Aerial,Aerial_won,Aerial_lost,Ground_duels,Ground_duels_won,Ground_duels_lost,Free_kicks,Fouls,Corners,Corners_successful,Corners_unsuccessful,Interceptions,Tackles_won_with_possession,Tackles_won_without_possession,Tackle_lost_Challenge,Saves,Outfielder_saves,Cross_claim_(gk),Clearance_won,Clearance_lost,Headed_clearance_won,Headed_clearance_lost,Shots,Shots_on_target,Shots_off_target,Goals,Goals_from_open_play,Goals_from_set_play,Goals_from_penalty,Own_goals,Successful_take_on_dribble,Unsuccessful_take_on_dribble,Penalty_conceeded,Yellow_card,Red_card,Total_touches,Turnovers,Ball_recoveries,Pass_direction,PlayerType
2,6243,96828,22,14,8,1,1,0,3,0,3,1,1,0,4,0,4,3,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,33,0,2,176.18452200272813,Midfielder
2,6243,96832,15,9,6,0,0,0,2,1,1,0,0,0,8,6,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,25,0,2,174.17916971977027,Striker
2,6243,96834,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,229.1831180523293,ForwardSubstitute
2,6243,96835,6,3,3,0,0,0,0,0,0,1,0,1,6,1,5,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,3,57.29577951308232,ForwardSubstitute
2,6243,97061,22,18,4,0,0,0,2,1,1,0,0,0,6,2,4,0,3,0,0,0,2,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,0,5,267.38030439438415,Midfielder
2,6243,97063,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,DefenderSubstitute
2,6243,174959,35,31,4,0,0,0,5,4,1,1,1,0,6,4,2,5,2,0,0,0,1,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,3,65.31718864491386,Defender
2,6243,176061,15,13,2,0,0,0,1,0,1,0,0,0,5,3,2,0,0,0,0,0,1,3,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,0,3,91.67324722093171,Midfielder
2,6243,176661,15,8,7,1,0,1,0,0,0,1,0,1,5,3,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,0,27,0,0,196.23804483230697,Midfielder
2,6243,210888,13,11,2,1,0,1,4,4,0,0,0,0,6,5,1,0,1,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,26,0,3,223.45354010102105,Defender
2,6243,210892,22,22,0,1,1,0,1,1,0,0,0,0,6,6,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,29,0,2,225.74537128154438,Midfielder
2,6812,112557,8,4,4,0,0,0,4,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,141.32958946560305,Goalkeeper
2,6812,112566,17,9,8,1,1,0,4,0,4,1,0,1,3,1,2,0,0,2,2,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,27,0,8,240.64227395494575,Midfielder
2,6812,112570,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,Midfielder
2,6812,112571,22,15,7,0,0,0,6,3,3,1,1,0,9,7,2,5,5,0,0,0,3,1,1,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,40,0,8,303.6676314193364,Defender
2,6812,112573,7,5,2,1,0,1,1,1,0,0,0,0,9,3,6,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,4,0,0,0,23,0,5,,Striker
2,6812,112574,10,6,4,0,0,0,1,0,1,1,0,1,5,2,3,0,1,0,0,0,1,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,21,0,3,71.6197243913529,Defender
2,6812,205854,16,11,5,1,0,1,5,2,3,0,0,0,4,3,1,1,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,0,2,300.2298846485514,Defender
2,6812,205855,4,2,2,0,0,0,0,0,0,1,0,1,6,0,6,0,3,0,0,0,2,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,,Midfielder
2,6812,205858,13,8,5,0,0,0,5,1,4,2,1,1,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,5.729577951308232,Defender
2,6812,205860,3,0,3,0,0,0,2,0,2,0,0,0,2,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,,Midfielder
2,6812,205864,12,9,3,0,0,0,3,1,2,0,0,0,5,1,4,1,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18,0,0,196.71550966158264,Midfielder
2,6812,208854,3,2,1,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,179.52677580765794,ForwardSubstitute
2,6812,223958,2,2,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,,ForwardSubstitute
2,6812,427596,5,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,1,,ForwardSubstitute
