_period_id,_team_id,_player_id,Passes,Successful_passes,Unsuccessful_passes,Crosses,Successful_crosses,Unsuccessful_crosses,Long_passes,Long_passes_won,Long_passes_lost,Aerial,Aerial_won,Aerial_lost,Ground_duels,Ground_duels_won,Ground_duels_lost,Free_kicks,Fouls,Fouls_won,Fouls_conceded,Corners,Corners_successful,Corners_unsuccessful,Interceptions,Tackles_won_with_possession,Tackles_won_without_possession,Tackle_lost_Challenge,Saves,Outfielder_saves,Cross_claim_(gk),Clearance_won,Clearance_lost,Headed_clearance_won,Headed_clearance_lost,Shots,Shots_on_target,Shots_off_target,Goals,Goals_from_open_play,Goals_from_set_play,Goals_from_penalty,Own_goals,Successful_take_on_dribble,Unsuccessful_take_on_dribble,Penalty_conceeded,Yellow_card,Red_card,Total_touches,Turnovers,Ball_recoveries,Pass_direction,PlayerType
2,7648,164914,14,6,8,0,0,0,6,0,6,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,0,0,202.4450876128909,Defender
2,7648,164915,14,8,6,4,0,4,4,2,2,2,1,1,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,34,0,0,299.3704479558551,Midfielder
2,7648,164916,18,11,7,1,0,1,8,3,5,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,55.38592019597959,Defender
2,7648,164919,18,10,8,0,0,0,7,2,5,3,2,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,43.926764293363114,Defender
2,7648,164921,17,13,4,0,0,0,0,0,0,3,0,3,2,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,28.64788975654116,Midfielder
2,7648,164923,19,9,10,0,0,0,2,1,1,8,6,2,4,2,2,0,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,116.5014183432674,Midfielder
2,7648,164926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Midfielder
2,7648,164928,6,5,1,2,0,2,0,0,0,0,0,0,3,3,0,2,3,3,0,1,1,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,315.1267873219528,Striker
2,7648,164929,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,Striker
2,7648,212568,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,,Striker
2,7648,249093,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,MidfielderSubstitute
2,7648,249094,8,6,2,0,0,0,1,0,1,2,2,0,6,3,3,0,3,1,2,0,0,0,1,2,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,154.6986046853223,MidfielderSubstitute
