_period_id,_team_id,_player_id,Passes,Successful_passes,Unsuccessful_passes,Crosses,Successful_crosses,Unsuccessful_crosses,Long_passes,Long_passes_won,Long_passes_lost,Aerial,Aerial_won,Aerial_lost,Ground_duels,Ground_duels_won,Ground_duels_lost,Free_kicks,Fouls,Corners,Corners_successful,Corners_unsuccessful,Interceptions,Tackles_won_with_possession,Tackles_won_without_possession,Tackle_lost_Challenge,Saves,Outfielder_saves,Cross_claim_(gk),Clearance_won,Clearance_lost,Headed_clearance_won,Headed_clearance_lost,Shots,Shots_on_target,Shots_off_target,Goals,Goals_from_open_play,Goals_from_set_play,Goals_from_penalty,Own_goals,Successful_take_on_dribble,Unsuccessful_take_on_dribble,Penalty_conceeded,Yellow_card,Red_card,Total_touches,Turnovers,Ball_recoveries,Pass_direction,PlayerType
2,6243,96820,18,17,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,104.27831871380982,Defender
2,6243,96822,28,25,3,0,0,0,4,4,0,1,1,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,34,0,4,167.5901550757658,Defender
2,6243,96828,30,26,4,2,1,1,3,2,1,1,0,1,3,2,1,3,3,4,2,2,1,0,0,0,0,0,0,2,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,47,0,1,226.31832907667518,Midfielder
2,6243,96831,10,8,2,0,0,0,2,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,16,0,1,160.42818263663048,Midfielder
2,6243,96832,11,8,3,0,0,0,0,0,0,1,1,0,5,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,2,1,0,0,0,20,0,1,80.21409131831524,Striker
2,6243,96833,12,8,4,6,1,5,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,22,0,1,153.26621019749518,Midfielder
2,6243,96834,17,12,5,0,0,0,1,1,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,22,0,2,208.55663742761965,ForwardSubstitute
2,6243,96835,5,4,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,,ForwardSubstitute
2,6243,97061,22,18,4,0,0,0,3,3,0,1,1,0,4,3,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,26,0,3,128.34254610930438,Midfielder
2,6243,97063,23,22,1,2,1,1,2,1,1,0,0,0,3,2,1,1,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,0,2,108.86198107485642,Defender
2,6243,176061,26,22,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,3,200.53522829578813,ForwardSubstitute
2,6243,210888,27,20,7,2,0,2,1,1,0,0,0,0,3,0,3,0,1,0,0,0,0,0,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,4,164.72536610011167,Defender
2,7648,164911,5,0,5,0,0,0,5,0,5,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,177.61691649055516,Goalkeeper
2,7648,164914,8,3,5,0,0,0,4,0,4,1,0,1,3,1,2,0,1,0,0,0,1,1,1,0,1,1,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,5,335.1803101515316,Defender
2,7648,164915,6,4,2,4,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,315.1267873219528,Midfielder
2,7648,164916,12,8,4,0,0,0,6,3,3,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,11.459155902616464,Defender
2,7648,164921,7,4,3,1,0,1,2,0,2,3,1,2,6,1,5,0,2,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,3,17.188733853924695,Midfielder
2,7648,164923,15,12,3,0,0,0,0,0,0,3,1,2,3,2,1,0,2,0,0,0,1,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4,205.11889065683474,Striker
2,7648,164924,6,5,1,0,0,0,1,1,0,0,0,0,4,1,3,0,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,,MidfielderSubstitute
2,7648,164928,10,7,3,1,0,1,0,0,0,1,1,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,19,0,2,254.01128917466497,Striker
2,7648,164929,3,3,0,1,0,1,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,160.42818263663048,ForwardSubstitute
2,7648,164930,1,0,1,0,0,0,1,0,1,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,ForwardSubstitute
2,7648,212568,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,,Striker
2,7648,249092,4,2,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,40.10704565915762,Midfielder
2,7648,249094,8,3,5,0,0,0,3,0,3,0,0,0,5,5,0,0,1,0,0,0,0,4,0,0,0,0,0,4,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,18,0,1,189.07607239317167,Midfielder
2,7648,421264,8,7,1,0,0,0,3,2,1,0,0,0,1,1,0,0,0,0,0,0,5,1,0,0,2,2,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,2,191.94086136882578,Defender
